tweet_id,seq_len,runtime_s
3731,7,0.00836
3732,11,0.00791
3733,23,0.00838
3734,18,0.00787
3735,24,0.00813
3736,22,0.00793
3737,3,0.00808
3738,27,0.00844
3739,28,0.00835
3740,10,0.0084
3741,24,0.00817
3742,28,0.00795
3743,5,0.00814
3744,31,0.00796
3745,10,0.00808
3746,16,0.00812
3747,14,0.00846
3748,15,0.00841
3749,10,0.00803
3750,10,0.00793
3751,12,0.00794
3752,12,0.00849
3753,21,0.00767
3754,28,0.00809
3755,15,0.00783
3756,30,0.00803
3757,5,0.00812
3758,28,0.00887
3759,17,0.00833
3760,29,0.00846
3761,17,0.00838
3762,19,0.00827
3763,19,0.00807
3764,24,0.0081
3765,19,0.00825
3766,23,0.00854
3767,26,0.00833
3768,11,0.00826
3769,10,0.00787
3770,7,0.00799
3771,4,0.00819
3772,7,0.00841
3773,18,0.00816
3774,24,0.00838
3775,13,0.00792
3776,5,0.00845
3777,15,0.00774
3778,21,0.00762
3779,23,0.00784
3780,4,0.00826
3781,15,0.00805
3782,14,0.00824
3783,7,0.00749
3784,10,0.00773
3785,26,0.00817
3786,18,0.00793
3787,11,0.00786
3788,12,0.00769
3789,6,0.00774
3790,6,0.00773
3791,11,0.00801
3792,14,0.00781
3793,26,0.00764
3794,8,0.00755
3795,26,0.00763
3796,15,0.00822
3797,23,0.00857
3798,20,0.00769
3799,14,0.00826
3800,4,0.00776
3801,29,0.00787
3802,21,0.00763
3803,22,0.00768
3804,24,0.00756
3805,8,0.00755
3806,16,0.00762
3807,18,0.00763
3808,28,0.00785
3809,8,0.00773
3810,22,0.00752
3811,21,0.00775
3812,10,0.00758
3813,6,0.0076
3814,18,0.00748
3815,12,0.00782
3816,34,0.00761
3817,9,0.00742
3818,8,0.00768
3819,28,0.00773
3820,16,0.00753
3821,6,0.00745
3822,19,0.00771
3823,29,0.00762
3824,11,0.0077
3825,34,0.00772
3826,10,0.0074
3827,12,0.00785
3828,9,0.00759
3829,8,0.00772
3830,8,0.0078
3831,10,0.00761
3832,7,0.00783
3833,15,0.00753
3834,16,0.00759
3835,24,0.00736
3836,25,0.00764
3837,11,0.00788
3838,26,0.00769
3839,18,0.00747
3840,25,0.00758
3841,22,0.0077
3842,13,0.00779
3843,20,0.00782
3844,31,0.00763
3845,21,0.00736
3846,8,0.00772
3847,26,0.00787
3848,12,0.00773
3849,25,0.00765
3850,8,0.00768
3851,19,0.00745
3852,18,0.00757
3853,7,0.00753
3854,25,0.0078
3855,30,0.00767
3856,28,0.00769
3857,8,0.00728
3858,38,0.00734
3859,6,0.00763
3860,16,0.00767
3861,29,0.00768
3862,26,0.00756
3863,18,0.00766
3864,42,0.00762
3865,16,0.00774
3866,5,0.00784
3867,12,0.00727
3868,17,0.00749
3869,12,0.00779
3870,4,0.00748
3871,16,0.00769
3872,20,0.00757
3873,33,0.00763
3874,26,0.00754
3875,6,0.00779
3876,6,0.00764
3877,16,0.00781
3878,23,0.00749
3879,13,0.00753
3880,10,0.00736
3881,8,0.00782
3882,13,0.00785
3883,25,0.00778
3884,26,0.0078
3885,5,0.00762
3886,27,0.0076
3887,28,0.00773
3888,9,0.00765
3889,16,0.00786
3890,17,0.00773
3891,21,0.00747
3892,14,0.00777
3893,11,0.0076
3894,12,0.00754
3895,4,0.00757
3896,21,0.00759
3897,10,0.00737
3898,20,0.00747
3899,30,0.00745
3900,13,0.00762
3901,22,0.00749
3902,12,0.00757
3903,11,0.0075
3904,13,0.0075
3905,22,0.00778
3906,23,0.00766
3907,6,0.00786
3908,18,0.00743
3909,25,0.00768
3910,24,0.00753
3911,28,0.00779
3912,15,0.00787
3913,8,0.00796
3914,14,0.00784
3915,6,0.00761
3916,8,0.0078
3917,9,0.00752
3918,20,0.0079
3919,7,0.00745
3920,10,0.0079
3921,9,0.00762
3922,12,0.00786
3923,37,0.00737
3924,32,0.00768
3925,10,0.0079
3926,13,0.0076
3927,29,0.00751
3928,26,0.00726
3929,13,0.00786
3930,34,0.00753
3931,22,0.00771
3932,16,0.00768
3933,21,0.00768
3934,26,0.00766
3935,9,0.00762
3936,20,0.00761
3937,4,0.00761
3938,17,0.0075
3939,3,0.00724
3940,11,0.00763
3941,9,0.00754
3942,31,0.00772
3943,32,0.00768
3944,12,0.00782
3945,24,0.00768
3946,19,0.00777
3947,22,0.00753
3948,25,0.00755
3949,20,0.00785
3950,3,0.00783
3951,14,0.00766
3952,21,0.00769
3953,28,0.00771
3954,27,0.00754
3955,20,0.00735
3956,10,0.00774
3957,6,0.00773
3958,19,0.00783
3959,9,0.00759
3960,27,0.00765
3961,19,0.00788
3962,14,0.00751
3963,10,0.00744
3964,34,0.0077
3965,20,0.00735
3966,15,0.00749
3967,21,0.00743
3968,17,0.0074
3969,31,0.00748
3970,15,0.00758
3971,6,0.00747
3972,33,0.00739
3973,20,0.00769
3974,29,0.00756
3975,34,0.00725
3976,11,0.00769
3977,17,0.00774
3978,17,0.00764
3979,17,0.00751
3980,16,0.0075
3981,17,0.0077
3982,29,0.00772
3983,8,0.00742
3984,28,0.0076
3985,43,0.00752
3986,24,0.00753
3987,22,0.00767
3988,4,0.00771
3989,10,0.00735
3990,21,0.00742
3991,7,0.00739
3992,13,0.00754
3993,15,0.00746
3994,15,0.00766
3995,8,0.00753
3996,15,0.00778
3997,12,0.00753
3998,24,0.0078
3999,20,0.00762
4000,11,0.00761
4001,9,0.00751
4002,28,0.00767
4003,19,0.00775
4004,23,0.00776
4005,28,0.00748
4006,18,0.00759
4007,31,0.00763
4008,19,0.00745
4009,13,0.0077
4010,9,0.00747
4011,10,0.00745
4012,21,0.00774
4013,16,0.00733
4014,25,0.00781
4015,21,0.0076
4016,26,0.00773
4017,25,0.00757
4018,8,0.00783
4019,18,0.00733
4020,14,0.00767
4021,27,0.00747
4022,9,0.00739
4023,21,0.00776
4024,7,0.00751
4025,12,0.00872
4026,23,0.00776
4027,21,0.00759
4028,8,0.00791
4029,12,0.00778
4030,10,0.00764
4031,15,0.00762
4032,20,0.00782
4033,12,0.0074
4034,9,0.00763
4035,13,0.00741
4036,10,0.00761
4037,26,0.00722
4038,13,0.00775
4039,10,0.00754
4040,5,0.00739
4041,14,0.00759
4042,9,0.0076
4043,14,0.00767
4044,8,0.00794
4045,21,0.00777
4046,8,0.00739
4047,28,0.00751
4048,12,0.00762
4049,12,0.00787
4050,9,0.00767
4051,21,0.00758
4052,19,0.0077
4053,15,0.00769
4054,24,0.00783
4055,21,0.00767
4056,22,0.00744
4057,30,0.00763
4058,29,0.0074
4059,4,0.00759
4060,9,0.00745
4061,26,0.00769
4062,16,0.00753
4063,15,0.00752
4064,15,0.00772
4065,11,0.00769
4066,15,0.0074
4067,9,0.00736
4068,23,0.00745
4069,7,0.00773
4070,36,0.00743
4071,10,0.00759
4072,3,0.00729
4073,7,0.00752
4074,39,0.00779
4075,8,0.00764
4076,20,0.00776
4077,14,0.00793
4078,9,0.00749
4079,6,0.00726
4080,11,0.00765
4081,21,0.00739
4082,32,0.00758
4083,18,0.00754
4084,35,0.00771
4085,22,0.00739
4086,16,0.00793
4087,5,0.00775
4088,30,0.00786
4089,12,0.00827
4090,14,0.00848
4091,8,0.0089
4092,8,0.008
4093,33,0.00816
4094,9,0.00907
4095,8,0.00815
4096,23,0.00819
4097,11,0.00791
4098,8,0.0079
4099,9,0.00753
4100,16,0.00728
4101,12,0.00746
4102,33,0.00749
4103,19,0.00757
4104,30,0.00803
4105,15,0.00789
4106,10,0.00772
4107,8,0.00745
4108,17,0.00758
4109,29,0.00785
4110,33,0.00751
4111,12,0.00736
4112,10,0.00745
4113,7,0.00777
4114,21,0.00752
4115,13,0.00718
4116,6,0.00752
4117,25,0.00747
4118,33,0.00732
4119,28,0.00736
4120,29,0.00728
4121,10,0.00761
4122,10,0.00736
4123,19,0.00746
4124,13,0.00731
4125,31,0.00739
4126,31,0.00715
4127,26,0.00768
4128,22,0.00743
4129,6,0.00735
4130,25,0.00773
4131,21,0.00761
4132,25,0.00736
4133,18,0.00781
4134,22,0.00751
4135,27,0.00752
4136,10,0.00712
4137,30,0.00759
4138,9,0.00757
4139,24,0.00741
4140,4,0.00751
4141,19,0.00748
4142,9,0.00756
4143,4,0.00738
4144,7,0.00754
4145,23,0.00725
4146,12,0.00736
4147,30,0.00754
4148,8,0.00778
4149,19,0.00746
4150,11,0.00759
4151,18,0.00773
4152,24,0.00733
4153,5,0.00735
4154,29,0.00746
4155,16,0.00724
4156,23,0.00747
4157,12,0.00756
4158,23,0.00734
4159,17,0.00746
4160,32,0.00757
4161,14,0.00725
4162,16,0.00707
4163,14,0.00729
4164,24,0.00753
4165,26,0.00749
4166,16,0.00744
4167,6,0.00769
4168,21,0.00744
4169,20,0.00763
4170,13,0.00759
4171,16,0.00764
4172,14,0.00772
4173,12,0.00772
4174,9,0.00769
4175,17,0.00816
4176,18,0.0078
4177,9,0.00725
4178,10,0.00767
4179,21,0.00777
4180,14,0.00768
4181,20,0.0077
4182,14,0.00745
4183,3,0.00738
4184,7,0.00758
4185,22,0.00753
4186,28,0.00778
4187,17,0.00766
4188,11,0.00766
4189,11,0.00745
4190,25,0.00756
4191,20,0.00741
4192,23,0.00768
4193,17,0.00741
4194,24,0.00728
4195,22,0.00789
4196,14,0.0073
4197,11,0.00751
4198,17,0.00741
4199,10,0.00778
4200,24,0.00739
4201,26,0.00767
4202,3,0.00733
4203,22,0.00751
4204,10,0.00758
4205,11,0.00754
4206,12,0.00757
4207,5,0.00755
4208,13,0.00776
4209,30,0.00775
4210,10,0.00752
4211,30,0.00763
4212,12,0.00761
4213,4,0.00726
4214,13,0.0077
4215,18,0.00731
4216,26,0.0073
4217,7,0.0075
4218,32,0.00743
4219,24,0.00766
4220,7,0.00765
4221,6,0.00778
4222,16,0.00738
4223,27,0.0076
4224,7,0.00733
4225,6,0.00759
4226,18,0.00738
4227,21,0.00764
4228,13,0.00752
4229,6,0.0075
4230,11,0.00762
4231,17,0.00762
4232,7,0.00759
4233,23,0.00721
4234,4,0.00765
4235,11,0.00756
4236,7,0.00739
4237,9,0.00765
4238,17,0.00763
4239,9,0.00756
4240,8,0.00753
4241,16,0.00795
4242,27,0.00755
4243,25,0.00767
4244,29,0.00738
4245,54,0.00732
4246,15,0.00741
4247,10,0.00777
4248,21,0.00734
4249,18,0.00757
4250,25,0.00746
4251,9,0.0074
4252,27,0.00759
4253,15,0.00768
4254,21,0.00756
4255,24,0.00769
4256,12,0.00751
4257,23,0.00728
4258,17,0.00756
4259,35,0.00764
4260,30,0.00746
4261,28,0.00761
4262,18,0.00751
4263,15,0.00749
4264,20,0.00755
4265,17,0.00749
4266,8,0.00743
4267,19,0.00751
4268,11,0.00744
4269,13,0.00752
4270,16,0.00766
4271,14,0.00751
4272,30,0.00738
4273,20,0.00733
4274,10,0.00768
4275,16,0.00732
4276,15,0.00763
4277,11,0.00762
4278,17,0.0077
4279,21,0.00765
4280,6,0.00771
4281,17,0.0075
4282,16,0.00766
4283,24,0.00731
4284,16,0.00829
4285,19,0.00797
4286,12,0.00768
4287,25,0.0076
4288,4,0.00749
4289,9,0.00769
4290,24,0.00752
4291,7,0.00751
4292,14,0.00752
4293,11,0.00768
4294,9,0.00756
4295,24,0.00743
4296,9,0.00762
4297,17,0.00761
4298,13,0.00752
4299,21,0.00739
4300,7,0.00764
4301,17,0.00746
4302,14,0.00752
4303,11,0.00771
4304,26,0.00728
4305,9,0.00749
4306,16,0.00769
4307,11,0.0077
4308,25,0.00771
4309,14,0.00773
4310,19,0.00751
4311,16,0.00774
4312,17,0.00755
4313,9,0.0075
4314,21,0.00725
4315,30,0.00774
4316,30,0.0076
4317,7,0.00752
4318,16,0.00764
4319,15,0.00757
4320,18,0.00891
4321,12,0.00896
4322,5,0.00851
4323,23,0.00872
4324,11,0.00826
4325,16,0.00743
4326,19,0.00752
4327,28,0.00753
4328,18,0.00784
4329,18,0.00763
4330,7,0.00761
4331,18,0.00761
4332,10,0.00757
4333,14,0.00756
4334,31,0.00748
4335,24,0.00736
4336,5,0.00786
4337,10,0.00804
4338,7,0.00768
4339,6,0.00778
4340,20,0.0077
4341,8,0.00789
4342,26,0.00759
4343,18,0.00739
4344,26,0.0076
4345,16,0.00772
4346,17,0.00741
4347,26,0.00754
4348,23,0.00756
4349,7,0.00765
4350,18,0.00743
4351,4,0.00755
4352,5,0.00753
4353,6,0.00741
4354,14,0.00731
4355,7,0.00752
4356,9,0.00741
4357,29,0.00788
4358,12,0.0079
4359,21,0.00883
4360,7,0.00822
4361,19,0.00791
4362,9,0.00982
4363,9,0.00796
4364,11,0.00816
4365,24,0.00775
4366,21,0.00763
4367,12,0.00752
4368,27,0.00763
4369,10,0.00755
4370,26,0.00767
4371,9,0.0084
4372,18,0.00748
4373,16,0.00757
4374,8,0.00773
4375,19,0.00805
4376,16,0.00847
4377,14,0.00846
4378,10,0.00849
4379,20,0.00839
4380,15,0.00819
4381,30,0.00866
4382,17,0.00798
4383,6,0.00796
4384,10,0.00824
4385,33,0.00787
4386,32,0.00819
4387,17,0.00933
4388,32,0.00938
4389,14,0.00918
4390,6,0.00942
4391,29,0.00851
4392,11,0.00927
4393,13,0.00913
4394,11,0.00927
4395,21,0.01002
4396,22,0.0106
4397,28,0.01037
4398,17,0.0099
4399,11,0.01393
4400,6,0.01035
4401,12,0.00906
4402,22,0.00871
4403,12,0.00934
4404,8,0.00949
4405,16,0.00967
4406,21,0.00826
4407,11,0.0094
4408,29,0.00827
4409,30,0.00826
4410,8,0.00776
4411,11,0.00804
4412,29,0.01182
4413,29,0.01218
4414,3,0.01103
4415,11,0.01218
4416,34,0.01289
4417,11,0.01577
4418,17,0.01119
4419,9,0.01266
4420,6,0.01863
4421,20,0.00898
4422,24,0.01101
4423,22,0.00934
4424,9,0.00969
4425,13,0.00889
4426,27,0.01018
4427,13,0.01082
4428,4,0.00847
4429,7,0.00936
4430,5,0.00871
4431,20,0.00938
4432,23,0.00917
4433,17,0.00887
4434,12,0.00913
4435,25,0.00815
4436,17,0.00881
4437,11,0.00899
4438,7,0.00957
4439,28,0.00978
4440,3,0.00932
4441,14,0.00915
4442,15,0.00858
4443,17,0.00932
4444,15,0.00892
4445,9,0.00911
4446,19,0.00987
4447,15,0.00917
4448,4,0.00994
4449,7,0.00955
4450,22,0.00928
4451,22,0.00917
4452,13,0.00966
4453,18,0.00911
4454,23,0.00883
4455,5,0.00909
4456,6,0.01028
4457,6,0.00988
4458,7,0.00921
4459,12,0.01013
4460,8,0.00865
4461,25,0.00997
4462,22,0.00918
4463,4,0.0087
4464,16,0.00924
4465,20,0.00892
4466,18,0.01003
4467,28,0.00883
4468,24,0.00914
4469,18,0.01031
4470,19,0.00873
4471,16,0.00754
4472,13,0.00772
4473,18,0.0075
4474,11,0.00744
4475,25,0.00741
4476,15,0.00789
4477,6,0.00739
4478,19,0.00733
4479,7,0.0082
4480,14,0.0076
4481,10,0.00736
4482,12,0.00751
4483,13,0.00752
4484,8,0.00735
4485,5,0.00754
4486,27,0.00726
4487,17,0.00754
4488,30,0.00724
4489,9,0.00739
4490,6,0.00744
4491,9,0.00742
4492,11,0.00727
4493,13,0.00741
4494,15,0.00733
4495,7,0.00727
4496,18,0.00751
4497,18,0.00745
4498,23,0.00757
4499,8,0.00727
4500,12,0.00748
4501,6,0.00738
4502,11,0.00733
4503,10,0.00768
4504,22,0.00728
4505,26,0.00749
4506,20,0.0073
4507,18,0.00726
4508,20,0.0074
4509,12,0.00735
4510,10,0.00752
4511,4,0.0073
4512,8,0.00741
4513,24,0.00739
4514,7,0.00783
4515,14,0.00749
4516,16,0.00753
4517,24,0.00754
4518,7,0.00756
4519,6,0.00754
4520,19,0.00752
4521,29,0.0081
4522,11,0.00746
4523,18,0.00737
4524,30,0.00759
4525,15,0.00769
4526,12,0.00759
4527,10,0.00741
4528,5,0.0076
4529,9,0.00744
4530,27,0.00734
4531,20,0.00741
4532,11,0.00745
4533,16,0.00766
4534,6,0.00773
4535,21,0.00752
4536,18,0.00757
4537,11,0.00761
4538,14,0.00749
4539,11,0.00729
4540,11,0.00747
4541,12,0.00748
4542,20,0.00734
4543,8,0.00766
4544,5,0.00744
4545,10,0.00798
4546,4,0.0076
4547,8,0.00769
4548,14,0.00734
4549,10,0.00751
4550,15,0.00733
4551,4,0.00781
4552,5,0.0077
4553,19,0.00772
4554,11,0.00739
4555,3,0.00747
4556,29,0.00743
4557,26,0.00734
4558,7,0.00779
4559,28,0.00752
4560,10,0.00746
4561,16,0.00758
4562,8,0.00755
4563,19,0.00773
4564,8,0.00747
4565,19,0.00761
4566,8,0.00744
4567,12,0.00766
4568,19,0.00738
4569,6,0.00748
4570,6,0.00758
4571,16,0.00719
4572,17,0.00757
4573,37,0.0076
4574,21,0.00764
4575,5,0.00747
4576,7,0.00733
4577,5,0.00768
4578,10,0.00733
4579,7,0.00772
4580,11,0.00761
4581,12,0.0074
4582,16,0.00746
4583,9,0.00748
4584,18,0.00749
4585,26,0.00752
4586,10,0.00753
4587,6,0.00741
4588,27,0.00731
4589,21,0.00761
4590,13,0.00771
4591,5,0.0075
4592,24,0.00737
4593,5,0.00748
4594,8,0.00739
4595,21,0.00748
4596,17,0.00762
4597,20,0.00762
4598,15,0.00863
4599,14,0.00739
4600,28,0.0076
4601,10,0.00754
4602,7,0.00725
4603,20,0.0074
4604,15,0.00738
4605,25,0.00765
4606,5,0.00747
4607,7,0.00736
4608,24,0.00788
4609,13,0.00779
4610,6,0.00766
4611,19,0.00754
4612,10,0.00724
4613,26,0.00771
4614,27,0.00776
4615,19,0.00735
4616,15,0.00761
4617,10,0.00732
4618,23,0.00751
4619,7,0.00745
4620,15,0.00744
4621,3,0.00744
4622,30,0.0075
4623,6,0.00754
4624,30,0.00743
4625,8,0.00741
4626,13,0.00759
4627,12,0.00743
4628,25,0.00738
4629,15,0.00749
4630,8,0.00753
4631,7,0.00736
4632,22,0.00743
4633,35,0.00736
4634,21,0.00758
4635,14,0.0074
4636,25,0.00738
4637,5,0.00756
4638,14,0.00753
4639,5,0.00759
4640,25,0.00749
4641,28,0.00738
4642,21,0.00748
4643,13,0.00737
4644,10,0.00754
4645,21,0.00738
4646,15,0.0073
4647,10,0.00742
4648,19,0.00743
4649,19,0.00754
4650,30,0.00773
4651,6,0.0077
4652,15,0.00782
4653,14,0.00762
4654,22,0.00748
4655,26,0.00764
4656,14,0.00747
4657,24,0.00725
4658,3,0.00775
4659,24,0.00747
4660,7,0.00763
4661,9,0.00723
4662,13,0.00739
4663,24,0.00731
4664,5,0.00736
4665,6,0.00783
4666,20,0.00742
4667,25,0.00736
4668,4,0.00758
4669,16,0.00749
4670,9,0.00752
4671,24,0.00735
4672,21,0.00757
4673,6,0.00733
4674,16,0.00718
4675,8,0.00728
4676,23,0.00747
4677,17,0.00768
4678,5,0.00731
4679,25,0.00752
4680,26,0.00779
4681,10,0.00742
4682,17,0.00742
4683,24,0.00753
4684,12,0.00728
4685,28,0.00765
4686,19,0.00741
4687,16,0.00756
4688,13,0.00745
4689,19,0.00731
4690,29,0.00755
4691,6,0.00754
4692,12,0.00739
4693,10,0.00764
4694,8,0.00765
4695,3,0.0073
4696,14,0.01074
4697,12,0.00736
4698,13,0.00766
4699,20,0.00727
4700,26,0.00742
4701,11,0.00739
4702,17,0.0074
4703,29,0.00734
4704,9,0.00753
4705,30,0.0073
4706,16,0.0076
4707,17,0.00755
4708,20,0.00742
4709,14,0.00747
4710,16,0.00754
4711,17,0.00735
4712,28,0.00768
4713,11,0.00744
4714,15,0.00722
4715,11,0.0072
4716,19,0.00749
4717,38,0.00741
4718,8,0.00755
4719,27,0.00773
4720,23,0.00746
4721,4,0.00735
4722,16,0.00722
4723,7,0.00742
4724,15,0.00742
4725,27,0.0072
4726,18,0.00733
4727,17,0.00734
4728,9,0.0074
4729,14,0.0074
4730,14,0.00724
4731,17,0.00753
4732,8,0.0074
4733,17,0.00737
4734,3,0.00729
4735,12,0.0073
4736,10,0.00737
4737,14,0.00744
4738,34,0.00728
4739,29,0.00731
4740,6,0.00743
4741,9,0.00753
4742,20,0.00748
4743,9,0.0076
4744,12,0.0074
4745,18,0.00742
4746,15,0.00752
4747,4,0.00777
4748,22,0.00754
4749,15,0.0075
4750,22,0.00743
4751,9,0.00767
4752,5,0.00745
4753,7,0.00744
4754,19,0.00737
4755,25,0.00756
4756,29,0.00747
4757,8,0.00744
4758,25,0.00722
4759,11,0.00758
4760,9,0.00722
4761,4,0.00742
4762,20,0.00734
4763,6,0.00739
4764,29,0.00725
4765,6,0.0072
4766,26,0.00763
4767,14,0.00728
4768,29,0.00748
4769,24,0.00728
4770,18,0.00766
4771,13,0.00739
4772,16,0.00739
4773,21,0.00724
4774,19,0.00742
4775,30,0.0075
4776,9,0.00741
4777,10,0.00711
4778,16,0.00749
4779,27,0.00738
4780,4,0.00738
4781,31,0.00749
4782,13,0.00722
4783,24,0.0147
4784,9,0.00813
4785,16,0.00773
4786,9,0.00759
4787,17,0.00767
4788,29,0.00747
4789,18,0.0074
4790,30,0.00725
4791,7,0.00734
4792,25,0.00754
4793,18,0.00734
4794,30,0.00736
4795,21,0.00746
4796,13,0.00739
4797,24,0.00749
4798,17,0.00746
4799,29,0.0079
4800,11,0.00757
4801,7,0.00735
4802,6,0.00747
4803,15,0.00737
4804,13,0.0075
4805,9,0.00724
4806,9,0.00739
4807,27,0.0073
4808,17,0.0075
4809,18,0.00762
4810,12,0.00742
4811,22,0.0073
4812,24,0.00721
4813,23,0.00775
4814,8,0.00774
4815,13,0.00735
4816,17,0.00737
4817,33,0.00738
4818,11,0.00744
4819,11,0.0074
4820,29,0.00752
4821,7,0.00728
4822,13,0.00759
4823,20,0.00739
4824,23,0.00752
4825,8,0.00728
4826,16,0.00743
4827,10,0.00734
4828,16,0.00734
4829,5,0.00717
4830,21,0.17839
4831,21,0.00846
4832,9,0.00746
4833,19,0.00766
4834,18,0.00735
4835,30,0.00795
4836,24,0.00734
4837,16,0.00764
4838,12,0.00775
4839,15,0.00735
4840,26,0.00736
4841,13,0.00738
4842,14,0.00746
4843,26,0.00736
4844,10,0.00746
4845,8,0.0073
4846,22,0.00747
4847,13,0.00719
4848,28,0.00746
4849,27,0.00741
4850,8,0.00719
4851,24,0.00727
4852,12,0.00724
4853,16,0.00746
4854,10,0.00742
4855,14,0.00741
4856,5,0.00738
4857,22,0.0072
4858,12,0.00735
4859,21,0.00752
4860,14,0.00739
4861,24,0.00714
4862,21,0.00743
4863,21,0.00741
4864,6,0.00724
4865,11,0.00721
4866,19,0.0073
4867,24,0.00733
4868,24,0.00732
4869,13,0.00714
4870,23,0.00736
4871,9,0.00758
4872,7,0.00724
4873,33,0.00732
4874,26,0.00724
4875,4,0.00711
4876,30,0.00734
4877,9,0.00729
4878,29,0.00705
4879,11,0.00715
4880,27,0.0073
4881,20,0.00723
4882,21,0.00722
4883,9,0.0073
4884,12,0.00717
4885,7,0.00754
4886,7,0.00744
4887,31,0.00744
4888,17,0.00731
4889,10,0.00736
4890,9,0.00738
4891,24,0.00746
4892,27,0.00797
4893,23,0.00754
4894,16,0.00761
4895,16,0.00758
4896,14,0.00752
4897,25,0.00752
4898,18,0.00779
4899,5,0.0076
4900,21,0.00763
4901,12,0.00745
4902,9,0.00726
4903,33,0.00723
4904,30,0.00721
4905,23,0.00742
4906,12,0.00715
4907,16,0.00744
4908,15,0.00714
4909,16,0.00739
4910,32,0.00728
4911,6,0.00718
4912,8,0.00715
4913,6,0.00715
4914,4,0.00709
4915,18,0.00725
4916,27,0.00737
4917,6,0.00729
4918,16,0.00723
4919,17,0.00734
4920,9,0.00736
4921,8,0.00738
4922,10,0.00731
4923,23,0.00747
4924,29,0.00741
4925,23,0.00756
4926,9,0.00744
4927,14,0.00732
4928,25,0.00742
4929,14,0.00718
4930,9,0.00735
4931,25,0.00733
4932,11,0.00718
4933,9,0.00725
4934,13,0.00729
4935,26,0.0072
4936,13,0.0072
4937,22,0.00729
4938,13,0.00716
4939,27,0.00785
4940,6,0.0086
4941,18,0.00864
4942,31,0.00908
4943,26,0.00802
4944,13,0.00754
4945,28,0.00736
4946,8,0.00745
4947,9,0.00768
4948,31,0.0075
4949,9,0.00751
4950,6,0.00726
4951,18,0.00734
4952,8,0.00743
4953,9,0.00735
4954,4,0.00725
4955,8,0.00718
4956,12,0.00753
4957,17,0.00754
4958,10,0.00751
4959,10,0.00755
4960,9,0.00736
4961,16,0.00735
4962,8,0.00721
4963,20,0.00731
4964,17,0.00724
4965,25,0.00717
4966,28,0.00711
4967,22,0.00726
4968,28,0.00716
4969,14,0.00718
4970,4,0.00744
4971,14,0.00718
4972,11,0.00719
4973,27,0.00727
4974,4,0.0077
4975,19,0.00755
4976,23,0.00779
4977,23,0.00756
4978,18,0.00758
4979,3,0.00846
4980,19,0.00921
4981,10,0.00952
4982,7,0.00905
4983,6,0.00964
4984,34,0.00916
4985,22,0.00759
4986,25,0.00737
4987,9,0.00737
4988,7,0.00727
4989,23,0.00748
4990,6,0.00728
4991,15,0.00729
4992,19,0.00729
4993,8,0.00747
4994,10,0.00732
4995,6,0.00718
4996,21,0.00739
4997,34,0.00728
4998,6,0.00722
4999,16,0.00722
5000,3,0.00718
5001,5,0.00715
5002,25,0.00722
5003,8,0.00734
5004,29,0.00716
5005,15,0.00729
5006,9,0.00721
5007,17,0.00717
5008,25,0.00736
5009,7,0.00736
5010,20,0.00733
5011,9,0.00724
5012,11,0.00713
5013,8,0.00725
5014,31,0.00734
5015,7,0.00723
5016,5,0.00714
5017,16,0.00738
5018,11,0.00722
5019,19,0.00832
5020,9,0.00797
5021,10,0.00742
5022,14,0.00742
5023,16,0.00735
5024,4,0.00716
5025,12,0.00746
5026,13,0.00725
5027,16,0.00759
5028,12,0.00727
5029,15,0.00725
5030,9,0.00731
5031,5,0.00753
5032,15,0.00755
5033,10,0.00758
5034,25,0.00741
5035,15,0.00745
5036,11,0.00744
5037,12,0.00754
5038,10,0.00731
5039,21,0.00767
5040,25,0.00754
5041,24,0.00742
5042,23,0.00744
5043,8,0.00726
5044,11,0.00739
5045,17,0.00736
5046,28,0.00739
5047,18,0.00744
5048,15,0.00733
5049,6,0.00721
5050,40,0.00745
5051,12,0.00731
5052,25,0.00727
5053,13,0.00713
5054,10,0.00736
5055,17,0.00744
5056,15,0.00727
5057,11,0.00742
5058,7,0.00753
5059,11,0.00743
5060,15,0.00782
5061,12,0.00753
5062,5,0.00718
5063,21,0.00734
5064,14,0.00714
5065,13,0.0071
5066,24,0.0072
5067,21,0.0074
5068,16,0.00733
5069,29,0.00735
5070,13,0.00728
5071,26,0.00739
5072,17,0.00744
5073,16,0.00743
5074,5,0.00742
5075,26,0.00748
5076,17,0.00744
5077,8,0.00727
5078,23,0.00742
5079,24,0.00727
5080,15,0.00749
5081,9,0.00729
5082,31,0.00763
5083,13,0.00738
5084,8,0.00738
5085,8,0.00745
5086,11,0.00742
5087,11,0.00744
5088,3,0.00738
5089,14,0.00716
5090,7,0.00742
5091,27,0.00736
5092,13,0.00727
5093,6,0.00722
5094,13,0.00735
5095,6,0.00735
5096,5,0.00723
5097,4,0.00724
5098,10,0.00749
5099,17,0.00731
5100,16,0.00748
5101,24,0.00732
5102,12,0.00726
5103,19,0.0075
5104,20,0.00736
5105,10,0.00718
5106,36,0.00727
5107,6,0.00755
5108,26,0.00716
5109,14,0.00732
5110,8,0.00744
5111,19,0.00738
5112,13,0.00731
5113,12,0.00726
5114,18,0.00735
5115,16,0.00737
5116,8,0.00722
5117,30,0.00737
5118,25,0.00746
5119,15,0.00753
5120,17,0.00744
5121,35,0.00726
5122,11,0.00756
5123,26,0.00754
5124,6,0.00726
5125,16,0.00734
5126,13,0.00753
5127,16,0.00729
5128,32,0.0074
