tweet_id,seq_len,runtime_s
3250,4,0.02639
3251,25,0.02636
3252,10,0.0267
3253,29,0.0266
3254,11,0.0261
3255,24,0.0306
3256,4,0.02718
3257,6,0.02701
3258,32,0.02738
3259,29,0.02709
3260,14,0.02661
3261,27,0.02686
3262,32,0.02655
3263,23,0.02667
3264,9,0.02614
3265,15,0.02687
3266,9,0.02992
3267,9,0.02697
3268,28,0.027
3269,10,0.02738
3270,19,0.02682
3271,8,0.02743
3272,12,0.02638
3273,13,0.02625
3274,9,0.02696
3275,36,0.02713
3276,9,0.02639
3277,20,0.0303
3278,32,0.02688
3279,19,0.02723
3280,14,0.02715
3281,14,0.02714
3282,16,0.02764
3283,29,0.02709
3284,20,0.02682
3285,9,0.02646
3286,26,0.02704
3287,30,0.02686
3288,28,0.02646
3289,22,0.03029
3290,4,0.0277
3291,15,0.02692
3292,23,0.02679
3293,20,0.02589
3294,16,0.02702
3295,27,0.02742
3296,21,0.02604
3297,10,0.02639
3298,22,0.02712
3299,16,0.0263
3300,5,0.03012
3301,14,0.02661
3302,30,0.028
3303,24,0.02719
3304,23,0.0266
3305,6,0.02666
3306,9,0.02644
3307,16,0.02653
3308,10,0.02702
3309,28,0.02645
3310,29,0.02599
3311,27,0.02948
3312,18,0.02702
3313,8,0.02677
3314,7,0.02626
3315,18,0.02639
3316,15,0.0275
3317,15,0.02643
3318,29,0.02656
3319,4,0.02803
3320,21,0.02619
3321,12,0.02611
3322,10,0.02719
3323,30,0.02959
3324,27,0.02671
3325,29,0.02749
3326,4,0.02681
3327,10,0.02631
3328,18,0.02601
3329,20,0.02711
3330,13,0.02667
3331,11,0.02697
3332,30,0.02674
3333,22,0.02664
3334,10,0.02988
3335,11,0.02721
3336,4,0.02793
3337,18,0.02671
3338,8,0.02748
3339,11,0.02681
3340,13,0.02651
3341,10,0.02662
3342,26,0.02631
3343,9,0.02627
3344,26,0.02706
3345,9,0.02994
3346,30,0.02652
3347,26,0.02639
3348,4,0.02651
3349,9,0.02638
3350,8,0.02608
3351,10,0.02646
3352,5,0.02658
3353,10,0.02596
3354,9,0.02634
3355,21,0.02639
3356,21,0.0263
3357,10,0.02966
3358,9,0.02678
3359,21,0.02729
3360,8,0.02681
3361,9,0.02568
3362,24,0.02699
3363,10,0.02617
3364,10,0.02597
3365,14,0.02763
3366,25,0.02636
3367,22,0.02684
3368,10,0.02957
3369,5,0.02687
3370,12,0.02629
3371,11,0.0267
3372,7,0.02747
3373,12,0.02625
3374,23,0.02651
3375,12,0.02654
3376,26,0.0263
3377,16,0.02627
3378,15,0.02837
3379,6,0.02966
3380,14,0.02695
3381,25,0.02688
3382,15,0.02617
3383,26,0.02692
3384,11,0.02638
3385,24,0.02605
3386,12,0.02778
3387,7,0.02634
3388,4,0.02631
3389,17,0.02646
3390,10,0.02629
3391,17,0.02959
3392,19,0.02646
3393,33,0.02722
3394,22,0.02651
3395,4,0.02613
3396,33,0.02641
3397,6,0.0265
3398,27,0.0273
3399,10,0.02713
3400,33,0.02617
3401,28,0.02633
3402,16,0.02918
3403,7,0.02736
3404,14,0.0279
3405,16,0.02681
3406,19,0.02642
3407,22,0.02722
3408,15,0.02639
3409,10,0.02617
3410,6,0.02621
3411,4,0.02668
3412,20,0.02736
3413,10,0.02998
3414,28,0.02769
3415,6,0.02668
3416,16,0.02714
3417,28,0.0267
3418,19,0.02608
3419,17,0.02732
3420,18,0.02679
3421,27,0.02681
3422,34,0.02648
3423,10,0.02631
3424,31,0.02593
3425,11,0.02965
3426,8,0.02662
3427,7,0.02679
3428,21,0.02657
3429,27,0.02771
3430,6,0.02689
3431,9,0.02683
3432,24,0.02647
3433,6,0.02607
3434,8,0.02598
3435,23,0.02649
3436,27,0.02897
3437,7,0.02724
3438,17,0.02752
3439,30,0.02677
3440,13,0.02832
3441,10,0.02867
3442,9,0.02639
3443,17,0.02644
3444,22,0.02618
3445,24,0.02687
3446,7,0.02651
3447,12,0.03052
3448,16,0.02773
3449,20,0.0269
3450,12,0.02752
3451,11,0.02657
3452,27,0.02641
3453,16,0.02665
3454,16,0.02649
3455,10,0.02596
3456,14,0.02692
3457,9,0.02652
3458,9,0.02584
3459,28,0.02962
3460,11,0.02777
3461,36,0.02631
3462,7,0.02759
3463,27,0.02676
3464,12,0.02719
3465,27,0.02665
3466,6,0.02623
3467,20,0.02718
3468,8,0.02689
3469,24,0.02644
3470,7,0.03035
3471,4,0.02653
3472,15,0.02689
3473,18,0.02804
3474,12,0.02629
3475,14,0.02667
3476,20,0.02612
3477,13,0.02647
3478,19,0.02632
3479,29,0.02617
3480,15,0.02719
3481,25,0.02957
3482,31,0.0273
3483,14,0.02776
3484,9,0.02675
3485,26,0.02682
3486,4,0.02694
3487,32,0.02696
3488,18,0.02692
3489,20,0.02624
3490,5,0.02679
3491,8,0.02566
3492,19,0.02628
3493,16,0.02948
3494,8,0.02768
3495,32,0.02651
3496,17,0.02619
3497,23,0.02665
3498,22,0.02594
3499,8,0.02632
3500,16,0.02595
3501,27,0.02658
3502,14,0.02607
3503,28,0.02603
3504,21,0.0292
3505,22,0.14428
3506,10,0.0257
3507,6,0.02598
3508,27,0.02552
3509,16,0.02614
3510,23,0.02585
3511,10,0.02634
3512,8,0.02705
3513,17,0.02646
3514,19,0.02643
3515,29,0.02874
3516,11,0.02614
3517,8,0.02667
3518,15,0.02619
3519,21,0.02586
3520,11,0.02616
3521,28,0.02527
3522,17,0.02707
3523,18,0.02678
3524,6,0.02749
3525,13,0.02591
3526,4,0.02807
3527,21,0.02597
3528,7,0.02687
3529,24,0.02645
3530,23,0.0259
3531,10,0.02732
3532,27,0.02661
3533,8,0.02619
3534,6,0.02755
3535,12,0.0273
3536,15,0.02644
3537,10,0.02968
3538,28,0.02588
3539,6,0.02681
3540,30,0.02666
3541,20,0.02549
3542,10,0.02707
3543,14,0.02595
3544,33,0.02693
3545,27,0.02731
3546,8,0.02641
3547,20,0.02816
3548,17,0.02627
3549,17,0.02705
3550,33,0.02597
3551,9,0.02597
3552,16,0.02652
3553,8,0.02679
3554,14,0.02763
3555,10,0.02695
3556,29,0.02719
3557,22,0.02766
3558,14,0.02881
3559,8,0.02652
3560,15,0.02721
3561,18,0.02687
3562,24,0.02591
3563,22,0.02671
3564,35,0.02711
3565,6,0.02699
3566,16,0.02589
3567,21,0.02759
3568,26,0.02634
3569,9,0.02954
3570,12,0.0269
3571,11,0.02581
3572,6,0.02679
3573,23,0.0269
3574,20,0.02743
3575,28,0.02699
3576,7,0.02735
3577,8,0.02658
3578,10,0.02677
3579,13,0.02681
3580,16,0.02593
3581,13,0.02936
3582,13,0.02697
3583,6,0.02679
3584,19,0.02672
3585,6,0.0268
3586,19,0.02675
3587,18,0.02598
3588,8,0.02713
3589,8,0.02667
3590,27,0.02705
3591,27,0.02773
3592,39,0.02974
3593,22,0.02739
3594,11,0.02609
3595,6,0.02762
3596,10,0.02748
3597,23,0.02693
3598,10,0.0271
3599,6,0.02614
3600,9,0.02705
3601,13,0.02725
3602,18,0.02685
3603,11,0.02951
3604,12,0.02719
3605,9,0.02674
3606,35,0.02699
3607,6,0.02703
3608,10,0.02697
3609,7,0.02722
3610,30,0.02703
3611,10,0.0277
3612,14,0.02737
3613,7,0.02697
3614,7,0.0299
3615,24,0.02735
3616,26,0.02694
3617,20,0.02736
3618,6,0.02705
3619,24,0.02699
3620,14,0.0272
3621,6,0.0272
3622,8,0.02705
3623,26,0.02719
3624,25,0.0269
3625,13,0.02697
3626,33,0.03013
3627,20,0.02741
3628,23,0.02775
3629,9,0.02665
3630,25,0.02695
3631,21,0.02693
3632,11,0.02754
3633,10,0.02692
3634,13,0.02691
3635,12,0.02709
3636,21,0.02668
3637,29,0.0301
3638,7,0.02682
3639,8,0.02699
3640,13,0.02751
3641,6,0.02706
3642,3,0.02701
3643,4,0.02708
3644,24,0.0267
3645,6,0.02733
3646,22,0.0269
3647,16,0.02656
3648,17,0.02961
3649,16,0.02738
3650,15,0.02638
3651,18,0.0268
3652,19,0.02709
3653,17,0.02663
3654,25,0.0262
3655,13,0.02709
3656,25,0.02703
3657,23,0.02713
3658,26,0.02696
3659,18,0.02954
3660,10,0.02657
3661,16,0.02708
3662,31,0.02724
3663,21,0.02736
3664,7,0.02724
3665,21,0.02822
3666,19,0.02736
3667,6,0.02589
3668,14,0.02701
3669,23,0.02721
3670,4,0.0275
3671,18,0.03006
3672,5,0.02722
3673,21,0.02739
3674,9,0.02721
3675,14,0.02696
3676,14,0.02691
3677,5,0.02745
3678,26,0.02722
3679,16,0.02717
3680,21,0.02735
3681,15,0.02683
3682,22,0.02996
3683,26,0.02672
3684,16,0.02609
3685,9,0.0273
3686,15,0.02747
3687,10,0.02677
3688,35,0.02632
3689,25,0.02723
3690,28,0.02686
3691,32,0.02654
3692,17,0.02688
3693,10,0.02843
3694,30,0.02719
3695,23,0.02734
3696,4,0.02622
3697,16,0.02715
3698,15,0.02693
3699,26,0.02695
3700,29,0.0266
3701,21,0.02616
3702,19,0.02658
3703,6,0.02578
3704,8,0.03004
3705,8,0.02712
3706,8,0.02714
3707,7,0.02735
3708,22,0.02718
3709,5,0.02688
3710,15,0.02693
3711,25,0.02733
3712,10,0.02694
3713,23,0.02714
3714,22,0.02747
3715,18,0.02664
3716,16,0.03016
3717,25,0.0269
3718,14,0.02716
3719,12,0.02798
3720,5,0.02664
3721,16,0.02741
3722,27,0.02707
3723,5,0.02716
3724,27,0.02589
3725,19,0.02647
3726,14,0.02768
3727,10,0.02998
3728,25,0.02746
3729,9,0.02673
3730,23,0.02692
3731,7,0.02757
3732,11,0.02752
3733,23,0.02724
3734,18,0.0266
3735,24,0.02681
3736,22,0.02684
3737,3,0.02762
3738,27,0.03021
3739,28,0.02706
3740,10,0.02611
3741,24,0.02711
3742,28,0.02753
3743,5,0.02605
3744,31,0.02729
3745,10,0.02717
3746,16,0.02692
3747,14,0.02622
3748,15,0.02691
3749,10,0.03011
3750,10,0.02712
3751,12,0.02693
3752,12,0.02652
3753,21,0.02676
3754,28,0.02776
3755,15,0.02741
3756,30,0.02738
3757,5,0.02741
3758,28,0.02585
3759,17,0.02605
3760,29,0.02726
3761,17,0.02994
3762,19,0.02706
3763,19,0.02748
3764,24,0.02735
3765,19,0.02692
3766,23,0.02721
3767,26,0.02698
3768,11,0.0269
3769,10,0.02751
3770,7,0.02685
3771,4,0.02687
3772,7,0.02987
3773,18,0.02702
3774,24,0.02591
3775,13,0.02719
3776,5,0.02758
3777,15,0.02729
3778,21,0.02711
3779,23,0.02736
3780,4,0.02773
3781,15,0.02654
3782,14,0.02702
3783,7,0.03011
3784,10,0.02677
3785,26,0.02682
3786,18,0.02714
3787,11,0.02665
3788,12,0.02774
3789,6,0.02702
3790,6,0.02628
3791,11,0.02764
3792,14,0.02666
3793,26,0.02738
3794,8,0.02977
3795,26,0.02709
3796,15,0.02713
3797,23,0.02745
3798,20,0.02712
3799,14,0.02731
3800,4,0.02704
3801,29,0.02709
3802,21,0.02899
3803,22,0.02835
3804,24,0.02858
3805,8,0.02874
3806,16,0.03375
3807,18,0.03074
3808,28,0.02898
3809,8,0.02757
3810,22,0.0276
3811,21,0.02781
3812,10,0.0278
3813,6,0.02702
3814,18,0.02783
3815,12,0.02736
3816,34,0.02729
3817,9,0.0301
3818,8,0.02707
3819,28,0.0272
3820,16,0.0269
3821,6,0.02646
3822,19,0.02745
3823,29,0.02739
3824,11,0.02686
3825,34,0.0272
3826,10,0.02698
3827,12,0.02625
3828,9,0.03101
3829,8,0.02719
3830,8,0.02743
3831,10,0.02769
3832,7,0.02778
3833,15,0.02692
3834,16,0.02623
3835,24,0.02785
3836,25,0.02717
3837,11,0.02789
3838,26,0.02613
3839,18,0.02996
3840,25,0.02727
3841,22,0.02843
3842,13,0.02734
3843,20,0.02756
3844,31,0.02718
3845,21,0.02711
3846,8,0.02672
3847,26,0.02653
3848,12,0.02622
3849,25,0.02717
3850,8,0.02738
3851,19,0.03035
3852,18,0.02706
3853,7,0.02659
3854,25,0.02664
3855,30,0.02764
3856,28,0.0273
3857,8,0.02679
3858,38,0.02777
3859,6,0.02713
3860,16,0.02762
3861,29,0.02757
3862,26,0.03012
3863,18,0.02667
3864,42,0.02708
3865,16,0.02697
3866,5,0.02787
3867,12,0.02782
3868,17,0.02606
3869,12,0.02717
3870,4,0.02755
3871,16,0.02725
3872,20,0.02765
3873,33,0.03045
3874,26,0.02701
3875,6,0.02694
3876,6,0.02732
3877,16,0.02651
3878,23,0.02744
3879,13,0.02692
3880,10,0.02621
3881,8,0.02644
3882,13,0.02759
3883,25,0.0262
3884,26,0.02982
3885,5,0.02725
3886,27,0.02739
3887,28,0.02678
3888,9,0.0264
3889,16,0.02721
3890,17,0.02645
3891,21,0.02764
3892,14,0.0276
3893,11,0.02657
3894,12,0.02726
3895,4,0.0278
3896,21,0.03036
3897,10,0.02697
3898,20,0.02779
3899,30,0.02671
3900,13,0.02741
3901,22,0.02776
3902,12,0.02741
3903,11,0.02765
3904,13,0.02733
3905,22,0.02672
3906,23,0.02627
3907,6,0.02996
3908,18,0.02691
3909,25,0.02759
3910,24,0.02778
3911,28,0.02773
3912,15,0.0271
3913,8,0.02763
3914,14,0.02739
3915,6,0.02746
3916,8,0.02771
3917,9,0.02608
3918,20,0.03043
3919,7,0.02749
3920,10,0.02729
3921,9,0.02798
3922,12,0.02779
3923,37,0.02788
3924,32,0.02744
3925,10,0.02696
3926,13,0.02777
3927,29,0.02591
3928,26,0.02785
3929,13,0.03023
3930,34,0.0277
3931,22,0.02762
3932,16,0.0274
3933,21,0.02766
3934,26,0.0273
3935,9,0.02769
3936,20,0.02734
3937,4,0.02693
3938,17,0.02671
3939,3,0.02766
3940,11,0.02776
3941,9,0.03148
3942,31,0.0281
3943,32,0.02744
3944,12,0.02721
3945,24,0.02649
3946,19,0.02786
3947,22,0.02713
3948,25,0.02667
3949,20,0.02731
3950,3,0.02801
3951,14,0.02748
3952,21,0.03069
3953,28,0.02827
3954,27,0.02793
3955,20,0.02822
3956,10,0.02581
3957,6,0.02772
3958,19,0.0268
3959,9,0.02696
3960,27,0.02755
3961,19,0.02764
3962,14,0.0264
3963,10,0.02981
3964,34,0.02784
3965,20,0.0278
3966,15,0.02727
3967,21,0.02708
3968,17,0.02716
3969,31,0.02754
3970,15,0.02614
3971,6,0.02778
3972,33,0.02671
3973,20,0.02611
3974,29,0.02969
3975,34,0.02775
3976,11,0.02788
3977,17,0.027
3978,17,0.02742
3979,17,0.02704
3980,16,0.02746
3981,17,0.02741
3982,29,0.02687
3983,8,0.02772
3984,28,0.02688
3985,43,0.02709
3986,24,0.0301
3987,22,0.02781
3988,4,0.02771
3989,10,0.0278
3990,21,0.02731
3991,7,0.02796
3992,13,0.02637
3993,15,0.02774
3994,15,0.02649
3995,8,0.02606
3996,15,0.02769
3997,12,0.03154
3998,24,0.02754
3999,20,0.02759
4000,11,0.02777
4001,9,0.02747
4002,28,0.02792
4003,19,0.02768
4004,23,0.02781
4005,28,0.028
4006,18,0.02775
4007,31,0.02744
4008,19,0.03046
4009,13,0.0271
4010,9,0.02668
4011,10,0.02667
4012,21,0.02786
4013,16,0.0263
4014,25,0.02774
4015,21,0.02725
4016,26,0.02761
4017,25,0.02629
4018,8,0.02708
4019,18,0.0297
4020,14,0.02636
4021,27,0.02763
4022,9,0.02793
4023,21,0.02726
4024,7,0.02687
4025,12,0.0273
4026,23,0.02782
4027,21,0.02771
4028,8,0.02659
4029,12,0.02768
4030,10,0.02742
4031,15,0.02924
4032,20,0.0276
4033,12,0.02717
4034,9,0.02706
4035,13,0.02866
4036,10,0.02744
4037,26,0.02662
4038,13,0.02682
4039,10,0.02616
4040,5,0.02796
4041,14,0.02762
4042,9,0.02897
4043,14,0.02784
4044,8,0.02746
4045,21,0.02759
4046,8,0.0278
4047,28,0.02788
4048,12,0.02788
4049,12,0.02789
4050,9,0.02782
4051,21,0.02663
4052,19,0.02775
4053,15,0.03082
4054,24,0.02794
4055,21,0.02763
4056,22,0.02768
4057,30,0.02641
4058,29,0.0275
4059,4,0.02777
4060,9,0.02778
4061,26,0.02704
4062,16,0.02644
4063,15,0.02779
4064,15,0.02991
4065,11,0.02795
4066,15,0.02793
4067,9,0.02643
4068,23,0.02819
4069,7,0.02767
4070,36,0.02639
4071,10,0.0277
4072,3,0.0276
4073,7,0.02716
4074,39,0.02745
4075,8,0.02754
4076,20,0.0303
4077,14,0.02665
4078,9,0.02703
4079,6,0.02741
4080,11,0.0266
4081,21,0.02638
4082,32,0.02765
4083,18,0.0275
4084,35,0.02709
4085,22,0.02738
4086,16,0.02609
4087,5,0.0302
4088,30,0.02676
4089,12,0.0277
4090,14,0.02779
4091,8,0.02651
4092,8,0.02661
4093,33,0.02621
4094,9,0.02743
4095,8,0.02763
4096,23,0.02619
4097,11,0.02599
4098,8,0.02994
4099,9,0.02799
4100,16,0.02759
4101,12,0.02726
4102,33,0.02768
4103,19,0.02727
4104,30,0.02761
4105,15,0.02637
4106,10,0.02636
4107,8,0.0282
4108,17,0.02762
4109,29,0.02655
4110,33,0.03043
4111,12,0.02704
4112,10,0.02785
4113,7,0.02719
4114,21,0.02766
4115,13,0.02738
4116,6,0.02632
4117,25,0.02621
4118,33,0.02624
4119,28,0.02818
4120,29,0.02723
4121,10,0.03033
4122,10,0.02742
4123,19,0.0273
4124,13,0.0281
4125,31,0.02791
4126,31,0.02712
4127,26,0.0276
4128,22,0.02663
4129,6,0.02701
4130,25,0.02662
4131,21,0.02683
4132,25,0.03025
4133,18,0.02699
4134,22,0.02657
4135,27,0.02601
4136,10,0.02828
4137,30,0.02724
4138,9,0.02771
4139,24,0.02829
4140,4,0.0275
4141,19,0.02654
4142,9,0.02726
4143,4,0.02683
4144,7,0.0304
4145,23,0.0283
4146,12,0.02733
4147,30,0.02638
4148,8,0.02752
4149,19,0.028
4150,11,0.02705
4151,18,0.02736
4152,24,0.02654
4153,5,0.02688
4154,29,0.02606
4155,16,0.0299
4156,23,0.02802
4157,12,0.02688
4158,23,0.02865
4159,17,0.02639
4160,32,0.0279
4161,14,0.02776
4162,16,0.02734
4163,14,0.02628
4164,24,0.02739
4165,26,0.02643
4166,16,0.03045
4167,6,0.02778
4168,21,0.028
4169,20,0.02664
4170,13,0.02681
4171,16,0.02719
4172,14,0.02864
4173,12,0.02865
4174,9,0.02748
4175,17,0.0263
4176,18,0.02578
4177,9,0.02617
4178,10,0.03059
4179,21,0.02696
4180,14,0.02815
4181,20,0.0272
4182,14,0.02627
4183,3,0.02752
4184,7,0.02697
4185,22,0.02563
4186,28,0.02634
4187,17,0.02612
4188,11,0.0278
4189,11,0.02963
4190,25,0.02777
4191,20,0.02804
4192,23,0.0268
4193,17,0.0263
4194,24,0.02711
4195,22,0.02797
4196,14,0.02584
4197,11,0.02801
4198,17,0.02753
4199,10,0.02615
4200,24,0.0303
4201,26,0.02709
4202,3,0.02659
4203,22,0.02879
4204,10,0.02759
4205,11,0.02643
4206,12,0.02836
4207,5,0.02724
4208,13,0.02691
4209,30,0.02636
4210,10,0.02641
4211,30,0.02627
4212,12,0.03068
4213,4,0.02747
4214,13,0.02752
4215,18,0.02757
4216,26,0.02616
4217,7,0.02707
4218,32,0.0267
4219,24,0.02689
4220,7,0.02813
4221,6,0.02696
4222,16,0.02793
4223,27,0.02968
4224,7,0.02748
4225,6,0.02835
4226,18,0.02728
4227,21,0.02697
4228,13,0.0282
4229,6,0.02766
4230,11,0.02631
4231,17,0.02626
4232,7,0.02691
4233,23,0.02675
4234,4,0.02975
4235,11,0.02732
4236,7,0.02659
4237,9,0.0266
4238,17,0.02621
4239,9,0.02585
4240,8,0.02785
4241,16,0.02587
4242,27,0.02702
4243,25,0.02755
4244,29,0.02679
4245,54,0.02764
4246,15,0.0286
4247,10,0.02705
4248,21,0.02694
4249,18,0.02796
4250,25,0.02646
4251,9,0.02731
4252,27,0.02669
4253,15,0.02755
4254,21,0.02694
4255,24,0.02774
4256,12,0.02754
4257,23,0.03019
4258,17,0.02757
4259,35,0.02664
4260,30,0.02767
4261,28,0.02686
4262,18,0.02721
4263,15,0.02726
4264,20,0.02658
4265,17,0.02689
4266,8,0.02703
4267,19,0.02639
4268,11,0.03017
4269,13,0.0275
4270,16,0.02658
4271,14,0.0268
4272,30,0.02791
4273,20,0.02725
4274,10,0.02623
4275,16,0.02647
4276,15,0.02703
4277,11,0.02619
4278,17,0.02612
4279,21,0.02775
4280,6,0.02995
4281,17,0.02758
4282,16,0.02713
4283,24,0.0276
4284,16,0.02738
4285,19,0.0266
4286,12,0.02774
4287,25,0.02627
4288,4,0.02642
4289,9,0.02662
4290,24,0.02627
4291,7,0.03065
4292,14,0.02676
4293,11,0.02641
4294,9,0.02629
4295,24,0.02688
4296,9,0.02771
4297,17,0.02633
4298,13,0.02655
4299,21,0.02662
4300,7,0.02725
4301,17,0.02616
4302,14,0.03039
4303,11,0.02669
4304,26,0.02728
4305,9,0.02637
4306,16,0.02671
4307,11,0.0272
4308,25,0.0276
4309,14,0.02686
4310,19,0.02674
4311,16,0.02635
4312,17,0.02703
4313,9,0.02668
4314,21,0.02964
4315,30,0.02716
4316,30,0.02744
4317,7,0.02729
4318,16,0.02702
4319,15,0.02655
4320,18,0.02708
4321,12,0.02642
4322,5,0.02696
4323,23,0.02723
4324,11,0.02608
4325,16,0.02948
4326,19,0.02793
4327,28,0.02708
4328,18,0.02781
4329,18,0.02673
4330,7,0.0266
4331,18,0.0264
4332,10,0.02682
4333,14,0.02664
4334,31,0.02688
4335,24,0.02745
4336,5,0.02893
4337,10,0.02792
4338,7,0.02711
4339,6,0.02715
4340,20,0.02666
4341,8,0.02719
4342,26,0.02632
4343,18,0.02612
4344,26,0.02664
4345,16,0.02767
4346,17,0.02619
4347,26,0.02666
4348,23,0.0296
4349,7,0.02615
4350,18,0.0263
4351,4,0.02613
4352,5,0.02749
4353,6,0.02619
4354,14,0.02722
4355,7,0.0262
4356,9,0.02617
4357,29,0.02608
4358,12,0.02759
4359,21,0.03113
4360,7,0.02649
4361,19,0.0277
4362,9,0.02881
4363,9,0.02815
4364,11,0.0277
4365,24,0.02876
4366,21,0.02788
4367,12,0.02745
4368,27,0.03171
4369,10,0.02764
4370,26,0.03107
4371,9,0.02824
4372,18,0.02705
4373,16,0.02724
4374,8,0.02785
4375,19,0.02678
4376,16,0.02765
4377,14,0.02686
4378,10,0.02735
4379,20,0.02665
4380,15,0.02711
4381,30,0.02655
4382,17,0.03056
4383,6,0.02666
4384,10,0.02661
4385,33,0.0267
4386,32,0.02714
4387,17,0.02695
4388,32,0.02652
4389,14,0.02654
4390,6,0.0259
4391,29,0.02683
4392,11,0.02609
4393,13,0.02958
4394,11,0.02656
4395,21,0.02675
4396,22,0.02664
4397,28,0.02596
4398,17,0.02608
4399,11,0.02676
4400,6,0.02662
4401,12,0.02668
4402,22,0.0275
4403,12,0.02641
4404,8,0.028
4405,16,0.02583
4406,21,0.0267
4407,11,0.02742
4408,29,0.02602
4409,30,0.02689
4410,8,0.02708
4411,11,0.02669
4412,29,0.02657
4413,29,0.02781
4414,3,0.0269
4415,11,0.0275
4416,34,0.0298
4417,11,0.02684
4418,17,0.02625
4419,9,0.02641
4420,6,0.02701
4421,20,0.02668
4422,24,0.02698
4423,22,0.02671
4424,9,0.02728
4425,13,0.02613
4426,27,0.02886
4427,13,0.0318
4428,4,0.02689
4429,7,0.02636
4430,5,0.02693
4431,20,0.02642
4432,23,0.02641
4433,17,0.02768
4434,12,0.02617
4435,25,0.02704
4436,17,0.02673
4437,11,0.0265
4438,7,0.02904
4439,28,0.02614
4440,3,0.0269
4441,14,0.02714
4442,15,0.02687
4443,17,0.02646
4444,15,0.02666
4445,9,0.02721
4446,19,0.02723
4447,15,0.02738
4448,4,0.027
4449,7,0.02644
4450,22,0.02944
4451,22,0.02666
4452,13,0.02787
4453,18,0.02668
4454,23,0.02606
4455,5,0.02668
4456,6,0.02639
4457,6,0.02661
4458,7,0.02692
4459,12,0.02643
4460,8,0.02731
4461,25,0.03013
4462,22,0.02669
4463,4,0.02628
4464,16,0.0266
4465,20,0.02657
4466,18,0.02675
4467,28,0.02709
4468,24,0.02707
4469,18,0.02721
4470,19,0.0266
4471,16,0.02627
4472,13,0.0306
4473,18,0.0269
4474,11,0.02656
4475,25,0.02646
4476,15,0.02612
4477,6,0.0267
4478,19,0.0267
4479,7,0.0263
4480,14,0.02745
4481,10,0.02635
4482,12,0.02658
4483,13,0.02726
4484,8,0.02998
4485,5,0.02716
4486,27,0.02624
4487,17,0.02688
4488,30,0.02751
4489,9,0.02635
4490,6,0.02717
4491,9,0.02642
4492,11,0.0265
4493,13,0.02639
4494,15,0.02658
4495,7,0.0288
4496,18,0.02662
4497,18,0.02673
4498,23,0.02674
4499,8,0.02693
4500,12,0.02701
4501,6,0.02682
4502,11,0.02695
4503,10,0.02769
4504,22,0.02698
4505,26,0.02659
4506,20,0.02929
4507,18,0.02718
4508,20,0.02679
4509,12,0.02754
4510,10,0.02685
4511,4,0.02691
4512,8,0.02721
4513,24,0.02699
4514,7,0.02679
4515,14,0.02749
4516,16,0.0261
4517,24,0.02663
4518,7,0.02938
4519,6,0.02757
4520,19,0.02652
4521,29,0.02749
4522,11,0.02693
4523,18,0.02661
4524,30,0.02625
4525,15,0.02679
4526,12,0.02624
4527,10,0.02661
4528,5,0.02685
4529,9,0.02869
4530,27,0.02617
4531,20,0.02682
4532,11,0.02656
4533,16,0.02655
4534,6,0.02718
4535,21,0.02824
4536,18,0.02648
4537,11,0.02723
4538,14,0.02642
4539,11,0.02766
4540,11,0.02969
4541,12,0.02672
4542,20,0.02686
4543,8,0.02889
4544,5,0.02907
4545,10,0.02644
4546,4,0.02717
4547,8,0.0275
4548,14,0.02643
4549,10,0.02701
4550,15,0.02576
4551,4,0.02659
4552,5,0.0297
4553,19,0.02662
4554,11,0.02632
4555,3,0.02737
4556,29,0.02716
4557,26,0.02686
4558,7,0.02727
4559,28,0.02643
4560,10,0.02667
4561,16,0.02688
4562,8,0.02653
4563,19,0.02993
4564,8,0.02619
4565,19,0.02712
4566,8,0.02661
4567,12,0.02688
4568,19,0.02637
4569,6,0.0265
4570,6,0.02712
4571,16,0.02676
4572,17,0.02751
4573,37,0.02662
4574,21,0.02907
4575,5,0.02617
4576,7,0.02702
4577,5,0.02635
4578,10,0.02715
4579,7,0.02736
4580,11,0.02691
4581,12,0.02655
4582,16,0.02705
4583,9,0.02701
4584,18,0.02675
4585,26,0.0265
4586,10,0.03009
4587,6,0.0267
4588,27,0.02648
4589,21,0.0271
4590,13,0.02655
4591,5,0.02627
4592,24,0.02646
4593,5,0.02639
4594,8,0.02625
4595,21,0.0266
4596,17,0.02616
4597,20,0.03001
4598,15,0.02718
4599,14,0.02693
4600,28,0.026
4601,10,0.0267
4602,7,0.02627
4603,20,0.02632
4604,15,0.02695
4605,25,0.02652
4606,5,0.02663
4607,7,0.02638
4608,24,0.02957
4609,13,0.02724
4610,6,0.02729
4611,19,0.02636
4612,10,0.0269
4613,26,0.02641
4614,27,0.02626
4615,19,0.02683
4616,15,0.02719
4617,10,0.02712
4618,23,0.02736
4619,7,0.02615
4620,15,0.02989
4621,3,0.02627
4622,30,0.02719
4623,6,0.02684
4624,30,0.02623
4625,8,0.02716
4626,13,0.02753
4627,12,0.0272
4628,25,0.02677
4629,15,0.02641
4630,8,0.02613
4631,7,0.03018
4632,22,0.02738
4633,35,0.02627
4634,21,0.02657
4635,14,0.02624
4636,25,0.02733
4637,5,0.02668
4638,14,0.02652
4639,5,0.0266
4640,25,0.02758
4641,28,0.02675
4642,21,0.02906
4643,13,0.02687
4644,10,0.02749
4645,21,0.0267
4646,15,0.02766
4647,10,0.02772
4648,19,0.02695
